0, 500, 1000, 1500, 2000, 2500, 3000, 3500, 4000, 4500, 5000, 5500, 6000, 6500, 7000, 7500, 8000, 8500, 9000, 9500, 10000, 10500, 11000, 11500, 12000, 12500, 13000, 13500, 14000, 14500, 15500, 16000, 16500, 17000, 17500, 18000, 18500, 19000, 19500, 20000, 20500, 21000, 21500, 22000, 22500, 23000, 23500, 24000, 24500, 25000, 25500, 26000, 26500, 27000, 27500, 28000, 28500, 29000, 29500, 30000, 30500, 31000, 31500, 32000, 32500, 33000, 33500, 34000, 34500, 35000, 35500, 36000, 36500, 37000, 37500, 38000, 38500, 39000, 39500, 40000, 40500, 41000, 41500, 42000, 42500, 43000, 43500, 44000, 44500, 45000, 45500, 46000, 46500, 47000, 47500, 48000, 48500, 49000, 49500, 50000, 50500, 51000, 51500, 52000, 52500, 53000, 53500, 54000, 54500, 55000, 55500, 56000, 56500, 57000, 57500, 58000, 58500, 59000, 59500, 60000
4872.0, 4870.0, 4867.0, 4860.0, 4859.0, 4857.0, 4851.0, 4849.0, 4845.0, 4840.0, 4839.0, 4834.0, 4828.0, 4825.0, 4798.0, 4711.0, 4681.0, 4643.0, 4611.0, 4581.0, 4468.0, 4363.0, 4322.0, 4310.0, 4301.0, 4266.0, 4180.0, 4109.0, 4070.0, 4015.0, 3978.0, 3962.0, 3921.0, 3870.0, 3843.0, 3795.0, 3731.0, 3715.0, 3668.0, 3625.0, 3583.0, 3559.0, 3532.0, 3529.0, 3493.0, 3472.0, 3449.0, 3431.0, 3420.0, 3365.0, 3303.0, 3239.0, 3120.0, 3090.0, 3089.0, 3077.0, 3063.0, 3025.0, 2934.0, 2886.0, 2869.0, 2857.0, 2845.0, 2805.0, 2744.0, 2653.0, 2628.0, 2604.0, 2585.0, 2475.0, 2400.0, 2347.0, 2304.0, 2276.0, 2224.0, 2167.0, 2073.0, 2019.0, 2001.0, 1989.0, 1965.0, 1919.0, 1889.0, 1852.0, 1827.0, 1801.0, 1763.0, 1658.0, 1596.0, 1579.0, 1495.0, 1390.0, 1362.0, 1348.0, 1334.0, 1331.0, 1227.0, 1199.0, 1177.0, 1158.0, 928.0, 908.0, 872.0, 848.0, 832.0, 809.0, 710.0, 625.0, 588.0, 557.0, 499.0, 444.0, 286.0, 204.0, 174.0, 141.0, 88.0, 34.0, 2.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 3.0, 7.0, 14.0, 16.0, 23.0, 27.0, 38.0, 41.0, 43.0, 45.0, 57.0, 129.0, 222.0, 224.0, 232.0, 236.0, 239.0, 245.0, 365.0, 369.0, 376.0, 396.0, 436.0, 472.0, 489.0, 507.0, 538.0, 547.0, 569.0, 596.0, 669.0, 668.0, 668.0, 671.0, 676.0, 684.0, 690.0, 691.0, 696.0, 713.0, 734.0, 757.0, 798.0, 815.0, 831.0, 851.0, 908.0, 961.0, 981.0, 996.0, 1014.0, 1037.0, 1044.0, 1050.0, 1054.0, 1083.0, 1113.0, 1167.0, 1219.0, 1264.0, 1298.0, 1313.0, 1321.0, 1352.0, 1379.0, 1421.0, 1451.0, 1471.0, 1491.0, 1506.0, 1530.0, 1564.0, 1589.0, 1604.0, 1628.0, 1687.0, 1714.0, 1723.0, 1743.0, 1847.0, 1962.0, 2007.0, 2014.0, 2011.0, 2037.0, 2041.0, 2072.0, 2113.0, 2131.0, 2134.0, 2141.0, 2193.0, 2235.0, 2256.0, 2311.0, 2370.0, 2398.0, 2414.0, 2437.0, 2471.0, 2496.0, 2517.0, 2538.0, 2595.0, 2745.0, 2789.0, 2798.0, 2821.0
0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 5.0, 7.0, 16.0, 127.0, 154.0, 165.0, 165.0, 165.0, 169.0, 248.0, 253.0, 256.0, 256.0, 258.0, 258.0, 346.0, 348.0, 348.0, 350.0, 366.0, 381.0, 385.0, 386.0, 394.0, 415.0, 430.0, 489.0, 586.0, 594.0, 594.0, 601.0, 604.0, 606.0, 610.0, 610.0, 611.0, 613.0, 614.0, 614.0, 616.0, 617.0, 617.0, 623.0, 641.0, 691.0, 714.0, 724.0, 725.0, 725.0, 725.0, 725.0, 726.0, 736.0, 754.0, 764.0, 777.0, 792.0, 799.0, 800.0, 800.0, 800.0, 800.0, 801.0, 802.0, 805.0, 806.0, 809.0, 816.0, 821.0, 827.0, 830.0, 831.0, 841.0, 844.0, 848.0, 850.0, 855.0, 861.0, 862.0, 862.0, 862.0, 862.0, 862.0, 863.0, 863.0, 863.0, 863.0, 863.0, 863.0, 863.0, 863.0, 863.0, 864.0, 864.0, 864.0, 864.0, 864.0, 864.0, 864.0, 864.0, 869.0, 872.0, 873.0, 876.0, 879.0
0.0, 2.0, 3.0, 10.0, 11.0, 13.0, 19.0, 21.0, 25.0, 29.0, 30.0, 33.0, 39.0, 38.0, 57.0, 140.0, 161.0, 186.0, 96.0, 96.0, 196.0, 299.0, 328.0, 264.0, 101.0, 129.0, 204.0, 271.0, 305.0, 354.0, 183.0, 193.0, 227.0, 256.0, 227.0, 224.0, 267.0, 264.0, 272.0, 285.0, 290.0, 228.0, 85.0, 81.0, 117.0, 128.0, 143.0, 151.0, 152.0, 206.0, 262.0, 307.0, 404.0, 411.0, 369.0, 363.0, 361.0, 373.0, 389.0, 334.0, 308.0, 295.0, 288.0, 305.0, 359.0, 444.0, 464.0, 449.0, 420.0, 466.0, 476.0, 469.0, 471.0, 483.0, 527.0, 553.0, 620.0, 631.0, 618.0, 607.0, 610.0, 638.0, 637.0, 635.0, 629.0, 637.0, 650.0, 686.0, 718.0, 722.0, 784.0, 780.0, 687.0, 655.0, 662.0, 668.0, 746.0, 770.0, 760.0, 738.0, 950.0, 967.0, 996.0, 968.0, 942.0, 944.0, 988.0, 1013.0, 1022.0, 1037.0, 1072.0, 1093.0, 1226.0, 1287.0, 1296.0, 1267.0, 1167.0, 1176.0, 1196.0, 1172.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
