0, 500, 1000, 1500, 2000, 2500, 3000, 3500, 4000, 4500, 5000, 5500, 6000, 6500, 7000, 7500, 8000, 8500, 9000, 9500, 10000, 10500, 11000, 11500, 12000, 12500, 13000, 13500, 14000, 14500, 15000, 15500, 16000, 16500, 17000, 17500, 18000, 18500, 19000, 19500, 20000, 20500, 21000, 21500, 22000, 22500, 23000, 23500, 24000, 24500, 25000, 25500, 26000, 26500, 27000, 27500, 28000, 28500, 29000, 29500, 30000, 30500, 31000, 31500, 32000, 32500, 33000, 33500, 34000, 34500, 35000, 35500, 36000, 36500, 37000, 37500, 38000, 38500, 39000, 39500, 40000, 40500, 41000, 41500, 42000, 42500, 43000, 43500, 44000, 44500, 45000, 45500, 46000, 46500, 47000, 47500, 48000, 48500, 49000, 49500, 50000, 50500, 51000, 51500, 52000, 52500, 53000, 53500, 54000, 54500, 55000, 55500, 56000, 56500, 57000, 57500, 58500, 59000, 59500, 60000
3488.0, 3485.0, 3482.0, 3481.0, 3461.0, 3422.0, 3398.0, 3350.0, 3307.0, 3283.0, 3270.0, 3229.0, 3192.0, 3172.0, 3150.0, 3111.0, 3085.0, 3050.0, 3036.0, 2978.0, 2933.0, 2862.0, 2840.0, 2830.0, 2713.0, 2665.0, 2462.0, 2258.0, 2182.0, 2115.0, 2046.0, 1998.0, 1908.0, 1866.0, 1839.0, 1799.0, 1732.0, 1665.0, 1604.0, 1511.0, 1409.0, 1388.0, 1316.0, 1317.0, 1234.0, 1154.0, 1128.0, 1081.0, 1058.0, 994.0, 907.0, 832.0, 767.0, 735.0, 777.0, 692.0, 632.0, 589.0, 569.0, 551.0, 538.0, 484.0, 463.0, 451.0, 452.0, 407.0, 393.0, 393.0, 392.0, 393.0, 362.0, 344.0, 331.0, 306.0, 298.0, 270.0, 484.0, 384.0, 167.0, 141.0, 121.0, 112.0, 104.0, 96.0, 95.0, 95.0, 94.0, 94.0, 73.0, 53.0, 51.0, 51.0, 49.0, 47.0, 46.0, 44.0, 43.0, 44.0, 42.0, 41.0, 40.0, 40.0, 36.0, 34.0, 30.0, 30.0, 28.0, 27.0, 24.0, 22.0, 16.0, 15.0, 15.0, 14.0, 14.0, 12.0, 6.0, 1.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 10.0, 17.0, 33.0, 71.0, 82.0, 98.0, 109.0, 118.0, 127.0, 157.0, 163.0, 164.0, 168.0, 172.0, 204.0, 258.0, 287.0, 295.0, 319.0, 357.0, 369.0, 378.0, 442.0, 483.0, 501.0, 513.0, 519.0, 528.0, 534.0, 584.0, 649.0, 658.0, 709.0, 732.0, 809.0, 906.0, 905.0, 907.0, 918.0, 959.0, 965.0, 971.0, 970.0, 971.0, 1004.0, 1028.0, 985.0, 1013.0, 1083.0, 1098.0, 1106.0, 1110.0, 1111.0, 1145.0, 1219.0, 1279.0, 1339.0, 1338.0, 1488.0, 1678.0, 1959.0, 2117.0, 2118.0, 2119.0, 2118.0, 2120.0, 2131.0, 2133.0, 1934.0, 1755.0, 1756.0, 1759.0, 1760.0, 1773.0, 2027.0, 2080.0, 2095.0, 2150.0, 2160.0, 2189.0, 2329.0, 2357.0, 2369.0, 2372.0, 2374.0, 2374.0, 2382.0, 2383.0, 2384.0, 2383.0, 2382.0, 2382.0, 2383.0, 2395.0, 2409.0, 2417.0, 2424.0, 2436.0, 2442.0, 2444.0, 2445.0, 2448.0, 2450.0, 2450.0, 2453.0, 2455.0, 2456.0, 2457.0, 2461.0, 2462.0, 2466.0, 2467.0
0.0, 0.0, 2.0, 2.0, 3.0, 3.0, 3.0, 39.0, 43.0, 46.0, 52.0, 58.0, 59.0, 64.0, 65.0, 65.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 67.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 70.0, 71.0, 71.0, 75.0, 76.0, 79.0, 79.0, 81.0, 81.0, 82.0, 83.0, 83.0, 83.0, 84.0, 84.0, 86.0, 86.0, 92.0, 97.0, 105.0, 106.0, 106.0, 108.0, 116.0, 140.0, 175.0, 210.0, 210.0, 321.0, 383.0, 534.0, 592.0, 592.0, 595.0, 595.0, 596.0, 608.0, 609.0, 609.0, 609.0, 609.0, 614.0, 618.0, 620.0, 770.0, 804.0, 808.0, 838.0, 846.0, 864.0, 911.0, 923.0, 929.0, 931.0, 931.0, 932.0, 935.0, 935.0, 935.0, 936.0, 936.0, 936.0, 939.0, 946.0, 948.0, 949.0, 951.0, 951.0, 951.0, 952.0, 953.0, 953.0, 953.0, 954.0, 961.0, 965.0, 967.0, 969.0, 970.0, 971.0, 974.0, 977.0
0.0, 3.0, 4.0, 5.0, 24.0, 63.0, 85.0, 94.0, 128.0, 142.0, 133.0, 130.0, 155.0, 154.0, 164.0, 194.0, 210.0, 215.0, 223.0, 280.0, 321.0, 388.0, 378.0, 333.0, 421.0, 461.0, 640.0, 806.0, 870.0, 928.0, 932.0, 939.0, 1011.0, 1041.0, 1062.0, 1093.0, 1154.0, 1171.0, 1165.0, 1248.0, 1299.0, 1293.0, 1287.0, 1186.0, 1270.0, 1346.0, 1361.0, 1366.0, 1382.0, 1440.0, 1528.0, 1601.0, 1633.0, 1639.0, 1640.0, 1691.0, 1676.0, 1696.0, 1707.0, 1721.0, 1731.0, 1743.0, 1666.0, 1583.0, 1487.0, 1533.0, 1286.0, 1034.0, 603.0, 386.0, 416.0, 430.0, 444.0, 466.0, 451.0, 476.0, 461.0, 740.0, 956.0, 974.0, 989.0, 983.0, 587.0, 508.0, 490.0, 405.0, 388.0, 341.0, 175.0, 155.0, 139.0, 134.0, 134.0, 135.0, 125.0, 126.0, 126.0, 125.0, 128.0, 129.0, 126.0, 107.0, 95.0, 88.0, 83.0, 71.0, 67.0, 65.0, 66.0, 65.0, 69.0, 69.0, 59.0, 54.0, 51.0, 50.0, 51.0, 54.0, 48.0, 44.0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
